0.0001,59.83944603961471,-0.025085533332043577
0.00012045035402587811,59.851419110404024,-0.04852105341741682
0.000145082877849594,59.86088052344639,-0.0783407880870336
0.0001747528400007683,59.86678264591138,-0.11431570977497339
0.0002104904144512022,59.86849165630931,-0.15611486311148032
0.00025353644939701115,59.86575004148525,-0.20356082504953438
0.00030538555088334185,59.858533590874316,-0.25679102473674925
0.0003678379771828634,59.84689197359623,-0.316312751663888
0.00044306214575838776,59.83082600346368,-0.3829902302146461
0.0005336699231206312,59.81021248668469,-0.4580079157645679
0.0006428073117284319,59.78476481652471,-0.5428381814493386
0.0007742636826811277,59.7540126458488,-0.6392248015648255
0.0009326033468832199,59.717287344129545,-0.7491835463453398
0.0011233240329780265,59.67370470644669,-0.875017048277216
0.0013530477745798076,59.62213987499878,-1.0193401827563817
0.0016297508346206436,59.56119131632326,-1.185112475065756
0.0019630406500402726,59.48913138300386,-1.375674426064169
0.002364489412645407,59.40384094628532,-1.5947846894791196
0.0028480358684358047,59.302725156938216,-1.8466545647072228
0.003430469286314919,59.182606805187554,-2.135975203793897
0.004132012400115334,59.039593190418344,-2.4679311756711635
0.004977023564332114,58.868912087350445,-2.848191453184011
0.005994842503189409,58.66471261441351,-3.2828653238248737
0.007220809018385471,58.419828055443816,-3.7784060090239158
0.008697490026177835,58.12550070843762,-4.341438824047602
0.010476157527896657,57.77107475039198,-4.97848366770746
0.012618568830660211,57.34367346667122,-5.695534149450667
0.01519911082952934,56.827893950587395,-6.497449343029479
0.018307382802953697,56.20557758947568,-7.3871122069726205
0.022051307399030457,55.4557496272047,-8.364316743977941
0.02656087782946688,54.55486460372483,-9.424372646382356
0.03199267137797385,53.4775396580269,-10.556472905062657
0.03853528593710533,52.19798776217358,-11.741968034601758
0.04641588833612782,50.69234737864741,-12.952834168186623
0.05590810182512226,48.94200048823657,-14.150794368780092
0.06734150657750829,46.937734926341335,-15.287698198858443
0.08111308307896872,44.68423125787621,-16.30778226336416
0.09770099572992262,42.2039139498402,-17.152198084269273
0.1176811952434999,39.53889213557735,-17.765627548920094
0.14174741629268056,36.74979127629409,-18.103996706501412
0.1707352647470692,33.910926111586456,-18.141559641775785
0.20565123083486525,31.102383605413294,-17.87539684756861
0.24770763559917128,28.40071436075457,-17.32594168776847
0.298364724028334,25.87048255804137,-16.533366175647657
0.35938136638046314,23.558581304761347,-15.550957613905386
0.43287612810830617,21.49218119399398,-14.437378759629741
0.5214008287999687,19.680005301720193,-13.249658997796871
0.6280291441834259,18.115835790425088,-12.038109808296591
0.7564633275546291,16.78294992505968,-10.843528365975759
0.9111627561154901,15.658426854906029,-9.696410875437392
1.0974987654930568,14.71669811802763,-8.617582802558568
1.3219411484660308,13.932117568425426,-7.6196200016524855
1.592282793341094,13.280598232274048,-6.7085601217537665
1.9179102616724897,12.740497015015386,-5.885576165877165
2.310129700083163,12.292961221136583,-5.1484373993696195
2.782559402207126,11.92192855627846,-4.492692272337538
3.351602650938846,11.613928762267616,-3.9125739711191665
4.037017258596558,11.357790172722067,-3.4016621267313485
4.862601580065356,11.144317138264292,-2.9533458857659736
5.857020818056673,10.965976721276386,-2.561133417884656
7.054802310718649,10.816614400015782,-2.2188473106359163
8.497534359086451,10.691206769255578,-1.9207379050727345
10.235310218990268,10.585652355753268,-1.6615393790521449
12.328467394420677,10.49659801965572,-1.436487120286591
14.849682622544666,10.421296767287712,-1.2413098804915352
17.88649529057436,10.35749232415221,-1.0722063072860535
21.544346900318867,10.30332597224255,-0.925812538322661
25.950242113997387,10.257261613104257,-0.7991654135923129
31.2571584968824,10.218025585168432,-0.6896643338267803
37.649358067924716,10.18455833556819,-0.5950337127256378
45.34878508128589,10.155975570838013,-0.5132872180670112
54.62277217684348,10.131536966358974,-0.44269448013707524
65.79332246575686,10.110620896952565,-0.3817505974032607
79.24828983539186,10.092703965100647,-0.32914853935623284
95.45484566618347,10.077344357122483,-0.283754399172333
114.9756995397738,10.0641682605997,-0.24458535872751183
138.48863713938746,10.0528587374181,-0.2107901773876115
166.81005372000593,10.043146574047906,-0.1816319911329953
200.923300256505,10.034802730997004,-0.15647320101608636
242.01282647943833,10.027632092467718,-0.1347622335114193
291.5053062825182,10.02146827980298,-0.11602196577526548
351.11917342151344,10.01616934210677,-0.09983962337805476
422.9242874389508,10.011614177516478,-0.08585797494932766
509.4138014816386,10.007699571440533,-0.07376766644836846
613.5907273413176,10.004337765585209,-0.06330055723280038
739.072203352579,10.001454495189186,-0.054223941263675975
890.2150854450392,9.998987452275609,-0.046335561024245575
1072.2672220103254,9.996885149449335,-0.03945935141536214
1291.5496650148852,9.995106169112908,-0.03344188945582575
1555.6761439304755,9.993618780068479,-0.028149576986973096
1873.8174228603868,9.992400873144165,-0.023466649783560424
2257.0197196339213,9.991440084668692,-0.01929418088442589
2718.5882427329457,9.990733805155042,-0.015550298169413307
3274.5491628777318,9.990288478261625,-0.012171785690599853
3944.206059437664,9.990117209000536,-0.009116927422941044
4750.810162102803,9.990234428342838,-0.006368672663559082
5722.3676593502205,9.990646737858224,-0.003935900883691649
6892.61210434971,9.991340838216654,-0.0018493291639063826
8302.175681319752,9.992272743719818,-0.00014908413568459232
10000.0,9.993365273800125,0.0011350533721277696
